Sample	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57	58	59	60	61	62	63	64
MCW_CT_ROA_243_R2 - nextera_transposase_sequence	0.02811261633986551	0.028222467006123533	0.02824077545049987	0.02825908389487621	0.028268238117064377	0.028277392339252545	0.028286546561440713	0.02829570078362888	0.028323163450193388	0.028451322560827746	0.028451322560827746	0.028451322560827746	0.028469631005204082	0.028478785227392254	0.028478785227392254	0.028478785227392254	0.028506247893956758	0.028506247893956758	0.028542864782709433	0.028835799892730826	0.029073809669623207	0.030373709220343135	0.030547639441918337	0.031124355439772954	0.031920772770143616	0.0326805732117616	0.035390222979459485	0.04187141228868279	0.05377190113330186	0.0826626263591617	0.12315175109743104	0.18168384776858054	0.27902069229537635	0.4101640793630785	0.5228342460550566	0.6375183416284318	0.7653479002640169	0.8693856354325521	0.9922169887533973	1.2276727376552796	1.6247005081783363	2.2751079946477093	3.1848362872635203	4.177932081346982	5.174360012306936	5.955251781846464	6.52881872726835	6.921196152919817	7.218589369146848	7.59739108329326	8.159030077203964	9.050468233887814	10.281582959085844	11.65462474508924	13.101303094374263	14.27826144110709	15.190305751936506	15.838790851746365	16.264187556830557	16.696742863665893	17.218405369280866	17.996880424162715	19.12220895775427	20.512359985027356
MCW_CT_ROA_245_R1 - nextera_transposase_sequence	0.048913207083023914	0.049180996965109566	0.049180996965109566	0.049180996965109566	0.049180996965109566	0.049180996965109566	0.049208699366704634	0.0492364017682997	0.04928257243762481	0.04943031857946517	0.04943955271333019	0.04943955271333019	0.04945802098106024	0.04946725511492526	0.04946725511492526	0.04946725511492526	0.049485723382655306	0.049485723382655306	0.049494957516520326	0.04966117192609073	0.0498550887372562	0.050455307438482665	0.050575351178727954	0.05082467279308356	0.05148029629750015	0.05207128086486159	0.055607954135165186	0.06136081953307417	0.07508274245649753	0.10219415948420345	0.13457826694883718	0.18148766698315122	0.2683993349207425	0.3873072767006366	0.49016629382312166	0.6008466223292808	0.7444004673949197	0.8815550576920982	1.0521095101790627	1.3510922964607597	1.8501141246604378	2.654748847256899	3.8017113804974723	5.128924206783284	6.465140313587493	7.474883617593832	8.250310774775228	8.81115512920123	9.25305460531188	9.81609668359776	10.571919774583712	11.711125635377666	13.276154345223265	15.053983669988307	16.972485790053103	18.48570177478206	19.69728477681006	20.572837647489894	21.169944445603843	21.793543973776536	22.500398452876276	23.498793006362504	24.896517678841626	26.580980676097425
MCW_CT_ROA_245_R2 - nextera_transposase_sequence	0.048987080153944096	0.04924563590216472	0.04924563590216472	0.04925487003602974	0.04925487003602974	0.04926410416989477	0.04926410416989477	0.049291806571489835	0.0493195089730849	0.049485723382655306	0.04952265991811539	0.04955959645357549	0.049587298855170554	0.04961500125676562	0.04962423539063064	0.04966117192609073	0.049688874327685796	0.04969810846155082	0.04970734259541584	0.049882791138851273	0.05006747381615172	0.05063999011578311	0.05077850212375845	0.05109246267516921	0.05168344724253065	0.052209792872836926	0.05564489067062528	0.061323882997614085	0.07491652804692712	0.10174168692481735	0.13416273092491116	0.1811183016285503	0.26854708106258285	0.3857097715419877	0.48671272775760327	0.5950752886636417	0.7351109287267071	0.8698000052819246	1.0371502133177264	1.3258184720721933	1.8115893181755642	2.5949762987486085	3.7359551132446476	5.025585014699818	6.330340427425894	7.297819100732027	8.040714404306948	8.585066595650021	9.01065859135504	9.55262837616094	10.28548617622458	11.388955938960898	12.931130167490567	14.651107643591244	16.510298921841	17.978323055434537	19.15442851515312	20.019500643896155	20.597622062783614	21.20899559771902	21.898185178734973	22.878037591420235	24.25456992667913	25.920490783133964
MCW_CT_ROA_246_R1 - nextera_transposase_sequence	0.0095537152710419	0.009593160833680388	0.009593160833680388	0.009593160833680388	0.009593160833680388	0.009593160833680388	0.009601049946208086	0.009601049946208086	0.00962471728379118	0.009664162846429668	0.009679941071485064	0.009679941071485064	0.009679941071485064	0.009679941071485064	0.009687830184012761	0.009687830184012761	0.009695719296540459	0.009711497521595855	0.009719386634123552	0.009814055984455923	0.009853501547094412	0.010042840247759156	0.010074396697869947	0.0102400680609516	0.010492519661837925	0.010792305937890437	0.011667997428464881	0.013403602184558373	0.01682747702157917	0.0238882327338686	0.033552395580298267	0.04627753408747464	0.07127024257522091	0.10652668646150187	0.13727844709446746	0.1699157056215528	0.21141243751724265	0.2490987280620545	0.2961967298524097	0.39088974752236505	0.5484826593756541	0.7983939660280615	1.1676517669994795	1.5897429545688888	2.0361878325113008	2.3768002658946488	2.638766136489378	2.8273238150138806	2.9783135396814866	3.175580798436567	3.4477551806421376	3.8796130895208365	4.466436835781101	5.143015015268983	5.8926621549884	6.482152421283027	6.962780823807953	7.311526932207357	7.555986862103126	7.8101898459706005	8.107443716901722	8.528840662568694	9.125880809552326	9.847568934473584
MCW_CT_ROA_246_R2 - nextera_transposase_sequence	0.009632606396318877	0.009672051958957366	0.009703608409068157	0.009703608409068157	0.009703608409068157	0.009703608409068157	0.009703608409068157	0.009711497521595855	0.009750943084234341	0.009774610421817435	0.009774610421817435	0.009798277759400528	0.009806166871928226	0.009829834209511319	0.009837723322039017	0.009845612434566714	0.009845612434566714	0.00986139065962211	0.009908725334788296	0.010034951135231458	0.01006650758534225	0.010287402736117786	0.01033473741128397	0.010531965224476414	0.010831751500528926	0.011115759551526043	0.012086120392432858	0.013987396511608	0.01771894673720901	0.025071599613023254	0.0354852281495842	0.04918072749766739	0.07598004275425643	0.11312198453465715	0.14508866849688817	0.17936686242973462	0.22337233210923232	0.26318868303652254	0.3132529911372921	0.41110165381832653	0.5745009524920011	0.8275442368179043	1.2095587327466095	1.6349239020150135	2.091798186719042	2.433294200705492	2.6989916215258223	2.892416882479914	3.0460336816192437	3.2447525370794206	3.5219522839651343	3.957652190644822	4.560995738538086	5.242449389568084	6.001705468346238	6.6025402784556935	7.093266745016073	7.456355259990831	7.705627548528495	7.966970179233536	8.270551118411872	8.701186214848777	9.31155896200422	10.054666027438175
MCW_CT_ROA_247_R1 - nextera_transposase_sequence	0.009619157855194281	0.009687927527081282	0.009687927527081282	0.009687927527081282	0.009705119945053032	0.009705119945053032	0.009730908572010658	0.009739504780996533	0.009773889616940033	0.009808274452883533	0.009834063079841159	0.009834063079841159	0.009842659288827034	0.00986844791578466	0.00986844791578466	0.009894236542742286	0.009911428960714036	0.009954410005643411	0.010005987259558662	0.010289662156092541	0.01041860529088067	0.011510323832086812	0.011665055593832564	0.01204328878921107	0.012567657537349454	0.013401489808979343	0.017759767764818038	0.02463673495351815	0.0353046303049892	0.05569483801948503	0.08015964879328567	0.11361609416631172	0.17284397407899144	0.251980674002958	0.3216787364604336	0.401305420296595	0.506574595537622	0.6070642785825023	0.7274283968027261	0.9281928576678399	1.2456766441431664	1.744566228847416	2.426537872532834	3.1869155383784196	3.952132869883053	4.517780613571609	4.939252740149067	5.238117137960987	5.4721747162283965	5.764600553509896	6.147621837293535	6.72298329713613	7.5096653624784935	8.364274671227243	9.289931647244249	10.006975823592038	10.572107794741441	11.003886775892964	11.289822475390128	11.592469205155835	11.932311731203422	12.417129321797795	13.107843310021847	13.95212857177856
MCW_CT_ROA_247_R2 - nextera_transposase_sequence	0.009558984392293154	0.009610561646208406	0.009610561646208406	0.009627754064180157	0.009644946482151907	0.009644946482151907	0.009662138900123657	0.009670735109109532	0.009696523736067157	0.009730908572010658	0.009773889616940033	0.009782485825925908	0.009799678243897658	0.009816870661869408	0.009834063079841159	0.009851255497812909	0.009877044124770536	0.009937217587671661	0.010023179677530412	0.010298258365078417	0.010427201499866545	0.01145874657817156	0.011639266966874938	0.01204328878921107	0.012550465119377702	0.013384297391007592	0.017656613256987537	0.024456214564814772	0.03502095540845532	0.055385374495993525	0.08019403362922918	0.11395994252574672	0.17380674948540945	0.253287297768811	0.32269308912076683	0.40228538812098474	0.5076319292428846	0.6064797363714628	0.7266289493670396	0.9258031115697666	1.2400719158843758	1.734371124990168	2.4177697393672415	3.1680640520723955	3.928097869558546	4.48184846001065	4.893907737748576	5.1874854670341835	5.414717655366807	5.6968194456562715	6.069946492897167	6.628210093066857	7.402702734067249	8.22133690821011	9.11230818096911	9.804982104841944	10.351056280669662	10.778700485298979	11.052850782276508	11.349084740138752	11.679093203106499	12.155177045371222	12.837363594281285	13.6764137647656
MCW_CT_ROA_249_R1 - nextera_transposase_sequence	0.052574398138099915	0.052717457724870256	0.05273789480869459	0.05280942460207976	0.05280942460207976	0.05280942460207976	0.05281964314399193	0.05281964314399193	0.0528605173116406	0.052962702730762264	0.052962702730762264	0.0529831398145866	0.052993358356498765	0.0530137954403231	0.053034232524147434	0.0530444510660596	0.0530751066917961	0.05309554377562044	0.053105762317532605	0.05329991461386378	0.05350428545210712	0.055261874660999875	0.05555821237645272	0.056457444064723424	0.05732602012725763	0.058644212033927196	0.060810542919306626	0.06708472765337725	0.07742589206849039	0.10340142560921925	0.13839993165839168	0.18884887307876083	0.2715066586062808	0.3881615330755808	0.5003917788969124	0.6133577597359202	0.7486614731949253	0.8770983264889539	1.019299555738672	1.2647080583012777	1.6686776757149813	2.283527342570078	3.126046123228258	4.0722013559596375	5.058076061103611	5.874486467176204	6.5189699055765855	6.978037900980694	7.324722372434788	7.732789625155271	8.262733427262171	9.02108207818983	10.039768521413771	11.152404238978178	12.348545881048814	13.373036456078868	14.182682187405605	14.822352692565357	15.266910358454188	15.71656707675719	16.205217750997022	16.87278487557699	17.788601257371145	18.918271284303135
MCW_CT_ROA_249_R2 - nextera_transposase_sequence	0.051818226036599545	0.051930629997633385	0.051930629997633385	0.051930629997633385	0.051930629997633385	0.051930629997633385	0.051930629997633385	0.051930629997633385	0.052002159791018555	0.052073689584403726	0.05208390812631589	0.05208390812631589	0.05209412666822806	0.0521452193777889	0.05219631208734973	0.0522065306292619	0.05227806042264707	0.05228827896455924	0.05231893459029573	0.05254374251236341	0.05274811335060676	0.054475046933763004	0.05479182173304018	0.05571149050513523	0.056600503651493765	0.05786760284860249	0.05999305956633326	0.06611396617172137	0.07635294516771284	0.10263503496580671	0.13828752769735786	0.189226959129511	0.2727839763453017	0.39054245334111576	0.5040091427338197	0.6171897129529829	0.7528919495465625	0.882299564322247	1.0252876212992017	1.2692042167426314	1.6763313636071944	2.289464315421047	3.1470350083158496	4.081050613255575	5.065576470867142	5.869254573717175	6.505961701722397	6.958295678006387	7.2967644417630995	7.692242450847791	8.20873865179828	8.946180165973646	9.951337259705877	11.01864352534791	12.176291920035414	13.174142756300446	13.960081470390957	14.600773829741925	15.0324356957376	15.476635712659506	15.954710196020246	16.6141229241543	17.52165206845769	18.651005320590404
MCW_CT_ROA_254_R1 - nextera_transposase_sequence	0.1232178988970841	0.1234002361407565	0.1234002361407565	0.12341426208257746	0.12341426208257746	0.12341426208257746	0.12341426208257746	0.12342828802439841	0.12345633990804032	0.12347036584986126	0.12348439179168222	0.12348439179168222	0.12352646961714508	0.123554521500787	0.123554521500787	0.123554521500787	0.12363867715171273	0.12363867715171273	0.12366672903535463	0.12375088468628036	0.12408750728998326	0.12602308726127495	0.12627555421405215	0.12745373332701232	0.1282251601271648	0.12937528735648304	0.13185787905879198	0.13725786665985942	0.14723031129455796	0.1712567496338528	0.20114603165430653	0.24039061686933685	0.31092707828691635	0.39600844137282554	0.4717625531478	0.559368585761481	0.6779158460321872	0.7964631063028936	0.949387949976759	1.2401597498669639	1.755542982077932	2.5739707132724403	3.6830860887062276	4.871672450497543	6.0291212214463386	6.926781497987418	7.581330124945895	8.017999771657667	8.343541881322018	8.729423592700114	9.276154804880916	10.071075057583505	11.11050955405079	12.20658080359109	13.324588626139363	14.225811491902965	14.89856579134504	15.387874797710854	15.710822108138329	16.035578765060706	16.423311900759167	16.96210442986931	17.70547934637989	18.599198333269282
MCW_CT_ROA_254_R2 - nextera_transposase_sequence	0.12250257586421542	0.12268491310788783	0.12268491310788783	0.12269893904970879	0.12269893904970879	0.12269893904970879	0.12269893904970879	0.12271296499152973	0.1227830947006345	0.1227830947006345	0.1227830947006345	0.1227830947006345	0.1227830947006345	0.12279712064245546	0.12281114658427641	0.12281114658427641	0.12289530223520215	0.12289530223520215	0.12290932817702309	0.12299348382794882	0.12337218425711459	0.12532179017022724	0.12554620523936252	0.126626202759576	0.1274256814433704	0.12857580867268867	0.13107242631681854	0.13647241391788598	0.14659914391261503	0.1707938935537613	0.20142655049072564	0.24121814743677317	0.3130449955018805	0.3997954456644832	0.4767557884360598	0.5649649365480418	0.6852934914300093	0.8054958128355882	0.9600196138770424	1.2519555669383866	1.7728089164595269	2.5969171540915217	3.7316298733485507	4.920019871954372	6.0873849837705825	6.983348121351327	7.637097269626009	8.073023541421271	8.395283580699518	8.773479075959733	9.313281472880982	10.095438118526502	11.132894957197033	12.200170948178913	13.296115964242825	14.186342491618799	14.851564860303021	15.346105542968052	15.663933384630878	15.98727342142934	16.370981111825188	16.908749747182398	17.651900248623846	18.551972987158127
MCW_CT_ROA_78_R1 - nextera_transposase_sequence	0.11620535666105622	0.1173315139636467	0.11736670637935266	0.11737843718458797	0.11743709121076457	0.11744882201599988	0.11754266845788242	0.11760132248405901	0.11769516892594155	0.1180588238882364	0.11809401630394235	0.11811747791441299	0.11811747791441299	0.11811747791441299	0.1181292087196483	0.11815267033011893	0.11826997838247211	0.11836382482435465	0.1183872864348253	0.12002959916776976	0.12069825506618286	0.12757250693407898	0.12839366330055121	0.13387194934544452	0.1376492686312168	0.1435264020541109	0.14594294793258636	0.15673528874907855	0.17336957057275892	0.23754880601518155	0.34868645481458055	0.5269595019757022	0.8215317522397626	1.2042610038472348	1.5824973570495804	1.895393125091207	2.1727445532698213	2.3622791734568476	2.5276952580800613	2.8721820846203983	3.50882461554632	4.715138510309735	6.462981567151117	8.349963704888602	10.22566080798971	11.6424840027009	12.57986918744466	13.079261297117366	13.359146579226808	13.67796640391227	14.217970561309645	15.192812207169775	16.59266092670546	18.2653564452094	20.028121086310104	21.479456310023597	22.518230844416205	23.16835207055751	23.508991192980663	23.78299934166721	24.10786053104886	24.703116781104583	25.687495571621024	27.07265732300209
MCW_CT_ROA_78_R2 - nextera_transposase_sequence	0.11563054720452565	0.11673324289664551	0.11679189692282209	0.11680362772805741	0.11685055094899868	0.116862281754234	0.11693266658564591	0.11699132061182249	0.11708516705370503	0.11742536040552924	0.1174605528212352	0.11748401443170584	0.11754266845788242	0.11754266845788242	0.11762478409452964	0.11764824570500028	0.11769516892594155	0.11777728456258878	0.11781247697829472	0.11948998212694514	0.12021729205153484	0.12700942828278372	0.12781885384402064	0.1331211778103842	0.1369102279013918	0.1427756305190506	0.14513352237134944	0.15574990110931186	0.17259533742722796	0.2369857273638863	0.34914395621875793	0.5275225806269974	0.8210742508355853	1.2024075366200546	1.5793535012465154	1.8930938872650847	2.171078778926406	2.358994547990959	2.52394140040476	2.8658474497933266	3.4961788075026474	4.688087273437093	6.4297599267246985	8.26827037722985	10.117526245330552	11.503708576767094	12.418992924447513	12.90984500790891	13.182574498824808	13.492185641400546	14.019614375585661	14.967439976988853	16.339568803753483	17.92973810742696	19.618141174140987	21.01601911839714	22.014521798416904	22.656255498814954	22.98070611001337	23.24871981722467	23.56318751316783	24.148191039447884	25.117167282690353	26.494176124432876
MCW_CT_ROA_79_R1 - nextera_transposase_sequence	0.02365590561821666	0.023858985504563873	0.023858985504563873	0.023887996916899187	0.023917008329234504	0.023917008329234504	0.023917008329234504	0.023946019741569822	0.0239808334363722	0.02401564713117458	0.02403885626104283	0.02403885626104283	0.024050460825976956	0.024056263108444022	0.024056263108444022	0.024067867673378148	0.024102681368180525	0.02417811104025235	0.024224529299988855	0.024862780371365807	0.025245731014191978	0.028703891364561644	0.029040423747651308	0.03147738238381785	0.03250438638048804	0.035544782393229155	0.047410450038373395	0.06355239986174321	0.10141229295933059	0.17474734106054235	0.2649960425532433	0.37335946990811564	0.5668307764898709	0.8080374609281552	1.047665924535398	1.385973806059985	1.863745348962903	2.2966710506778893	2.795446856111576	3.692972919529247	5.289604392838428	7.785769519298885	11.125273193217108	14.58956655615446	17.860574285549003	20.318571997941117	21.99626715959764	22.963977631736906	23.64043673315947	24.42200998375535	25.651484627113707	27.501461159782266	29.927111147420504	32.62618209175416	35.25404742565202	37.33943416257427	38.82526524989241	39.77316672968912	40.37411492708533	40.951981644827555	41.67480678544442	42.78300792295869	44.36768669438572	46.337654428473144
MCW_CT_ROA_79_R2 - nextera_transposase_sequence	0.024033053978575768	0.024218727017521792	0.024218727017521792	0.024230331582455918	0.024241936147390043	0.024241936147390043	0.024241936147390043	0.024276749842192424	0.024299958972060675	0.024340574949330118	0.02438119092659956	0.02438119092659956	0.024392795491533687	0.024392795491533687	0.024392795491533687	0.02439859777400075	0.024439213751270193	0.02452624798827614	0.024555259400611457	0.02510647623498246	0.025477822312874505	0.02893598266324417	0.029289921893735027	0.03169206683509919	0.03265524572463168	0.035585398370498594	0.04764254133705592	0.06363943409874916	0.10157475686840835	0.17522312822284153	0.26622612643626076	0.37433425336258225	0.5673123659346372	0.8075790806132571	1.0449968746005491	1.3825620639693519	1.8570205035835767	2.282594713412794	2.777279909707201	3.665179986512014	5.2440390686245815	7.712330030113265	11.036730362769724	14.457843139587192	17.709529268366413	20.125709931018406	21.767645625830415	22.720931623756563	23.383285376501696	24.145200494099164	25.348727330264815	27.15845342945936	29.549516011311432	32.15381247382808	34.69328583662269	36.713002340582726	38.147512239479695	39.07936460597251	39.65509028148439	40.218410677081685	40.919732558875616	42.01008007323873	43.575976856319876	45.53942862719679
MCW_CT_ROA_80_R1 - nextera_transposase_sequence	0.10010418196587437	0.1004018962777772	0.1004740694442991	0.10057330754826671	0.1006184157773429	0.10063645906897337	0.10063645906897337	0.10063645906897337	0.10065450236060385	0.10078080540201717	0.10080787033946288	0.10088004350598478	0.10095221667250667	0.10101536819321334	0.10101536819321334	0.10104243313065905	0.10114167123462667	0.10124993098440951	0.10131308250511617	0.10172807821261709	0.10208894404522659	0.10617574959952915	0.10641031239072532	0.10877398359431752	0.10995581919611362	0.11293296231514197	0.12239666877532601	0.14099930244634556	0.17381102827636405	0.2336696482604643	0.30971310083710046	0.4029608319833944	0.5631221101413042	0.7664700068167556	0.9486260574722142	1.1772074974928846	1.5044586777948066	1.8133959170917966	2.194055240619924	2.8235225340864845	3.928683168098883	5.675887269844282	8.073299428785473	10.646805092394283	13.082631419216755	14.983095240071409	16.397572022505038	17.292925261438274	17.992986933409068	18.764274499091158	19.905142807240267	21.62760053451447	23.912864614326445	26.50401661714986	29.026080856320185	31.059370368512578	32.581718969959	33.61572588342662	34.32845394612201	35.05186363746264	35.902658967714416	37.16531949436923	38.935609987755825	41.133535514430484
MCW_CT_ROA_80_R2 - nextera_transposase_sequence	0.0983539826777183	0.09862463205217542	0.0986426753438059	0.09873289180195828	0.09877800003103446	0.09879604332266494	0.09879604332266494	0.09879604332266494	0.09887723813500207	0.0990035411764154	0.09904864940549159	0.09915690915527443	0.09923810396761157	0.09937342865484013	0.09938245030065537	0.09942755852973155	0.09949973169625345	0.09970722955000391	0.09983353259141724	0.10030265817380958	0.10062743742315813	0.10464206981093878	0.10484956766468924	0.10715910899339003	0.10813344674143566	0.11095722188160498	0.12051114479994139	0.1387889992216124	0.17188039607190325	0.2323434663256244	0.3096679926080243	0.40307811337899246	0.5628965689959233	0.7649543703197957	0.9469299880589496	1.1744919821024982	1.4993975344924584	1.804094600256287	2.1846456640346315	2.803936541021604	3.9010498669668108	5.621901741285902	8.004870245276898	10.53230236370729	12.936652168280398	14.789220071501957	16.157244399632926	17.028148978406872	17.705629470902124	18.449581449764047	19.558062049436455	21.2280859712325	23.470361908734866	25.954363824210706	28.37569236620809	30.335933612234506	31.796086987430684	32.808099128400755	33.48504734379291	34.18460380359805	35.00463532161987	36.24017678095408	37.97974857033979	40.16048786173642
MCW_CT_ROA_81_R1 - nextera_transposase_sequence	0.009412744681629438	0.00954859872858079	0.00954859872858079	0.00954859872858079	0.00954859872858079	0.00954859872858079	0.00954859872858079	0.00956800644957384	0.009577710310070365	0.009616525752056466	0.009616525752056466	0.009616525752056466	0.009635933473049517	0.009665045054539093	0.009665045054539093	0.009665045054539093	0.009674748915035617	0.009674748915035617	0.009723268217518243	0.009946457008938323	0.010179349660854927	0.011596113293347607	0.01179019050327811	0.01225597580711132	0.012799391994916729	0.013527181532156119	0.014788683396704394	0.01814621912850211	0.024783659708125343	0.045171470611324774	0.08203643663762399	0.13888165142626857	0.23543506336669423	0.36536005155467005	0.49420791122753155	0.6107221642093096	0.7276730909134311	0.817521135250758	0.909387582571362	1.0807674628004933	1.421285631484059	2.0100964786922146	2.85454582682083	3.7871159321183905	4.718938840157719	5.443671661340703	5.94822388785753	6.245656915936524	6.4360466588783485	6.658032171596859	7.031232942432721	7.6575006911574635	8.55297293777681	9.597874932182146	10.683251728718488	11.589582595233445	12.249386885834179	12.68321737705233	12.942669495147925	13.167828170248798	13.454441393874166	13.93448166877677	14.690800555875944	15.701991338916352
MCW_CT_ROA_81_R2 - nextera_transposase_sequence	0.009674748915035617	0.00979119524099392	0.00979119524099392	0.009800899101490445	0.009800899101490445	0.009800899101490445	0.009800899101490445	0.009820306822483495	0.009839714543476546	0.009888233845959172	0.009897937706455697	0.009897937706455697	0.009897937706455697	0.009917345427448748	0.009927049287945272	0.009927049287945272	0.009936753148441798	0.009946457008938323	0.009985272450924424	0.010198757381847978	0.010412242312771533	0.01182900594526421	0.01203278701569124	0.012459756877538348	0.012993469204847233	0.013750370323576198	0.015070095351103626	0.018563485129852696	0.025511449245364734	0.046559122662327874	0.08527752604346339	0.1435200967436076	0.2423927313427028	0.37537443558708405	0.5079582815511078	0.626898499657017	0.7468964385570476	0.8394712676938979	0.9333658218582757	1.1077150833993439	1.4565300528074385	2.054908906465168	2.9267813643569633	3.8729368743496595	4.824031649335087	5.552820684205618	6.060652815570271	6.360744701425313	6.551522598786998	6.770315541402152	7.141235905021331	7.764340195224206	8.666702182796083	9.688227577265291	10.757175737981017	11.657519322569618	12.31079291505619	12.75364799653611	13.010664445647077	13.237317515264415	13.523736661679854	14.008260120131853	14.772963142700023	15.805444195669807
MCW_CT_ROA_83_R1 - nextera_transposase_sequence	0.017188006158855372	0.01741862091654232	0.01741862091654232	0.017433034338897754	0.017454654472430907	0.017454654472430907	0.017454654472430907	0.017490688028319493	0.017562755140096663	0.017714096074828725	0.01774292291953959	0.01774292291953959	0.01777174976425046	0.01779336989778361	0.017800576608961328	0.017807783320139048	0.017814990031316764	0.017851023587205347	0.017851023587205347	0.018168118879024902	0.0183771135031787	0.020049070496409076	0.020178791297607985	0.021086836906000345	0.02152644628784109	0.022607452964498658	0.024964047519612162	0.029662823207483736	0.03655243909338132	0.05145591780890036	0.07198783795421648	0.09768697001395579	0.14246226656111238	0.2023140028920532	0.2583678024323371	0.33429771140076486	0.4396670355301671	0.5382043974630936	0.6589240164010333	0.8819861407737342	1.2889058807123546	1.9557140391418104	2.886100452185093	3.9052663402266727	4.889220237453927	5.663689454167299	6.202182120077501	6.527615576729674	6.762986763793916	7.041295536054996	7.4815174883458475	8.156253029070792	9.080571391302437	10.115563217090283	11.15332962668155	12.00123523029586	12.617437862835386	13.032061577022986	13.294890333674331	13.554562550829834	13.890798867537406	14.413407942011919	15.17115038208181	16.131134757931978
MCW_CT_ROA_83_R2 - nextera_transposase_sequence	0.017591581984807533	0.01782219674249448	0.01782219674249448	0.017851023587205347	0.0178726437207385	0.0178726437207385	0.0178726437207385	0.017908677276627087	0.017966330966048823	0.018117671900780882	0.018139292034314036	0.018139292034314036	0.018175325590202622	0.018175325590202622	0.018175325590202622	0.018189739012558055	0.018211359146091205	0.018232979279624358	0.018232979279624358	0.018535661149088476	0.018715828928531405	0.02038778592176178	0.020524713434138406	0.021360691930753593	0.021706614067284018	0.022787620743941587	0.025209075699654547	0.02986461112045982	0.03689115451873402	0.052219829193738375	0.07337873321151589	0.09956071492016225	0.144840481249759	0.20545612896553786	0.26159640903995435	0.33774251934371363	0.44291005556013985	0.5400493155245891	0.6603869787701099	0.881633011926026	1.2859943693965568	1.9469506783497064	2.8803350832429193	3.8884242562043476	4.868176640814992	5.629169307626034	6.156844700058483	6.47730552599803	6.707401400480183	6.977660276355754	7.40867925847266	8.068345566124998	8.981947548835377	9.97890955973841	10.980988335577623	11.802884918551552	12.397532277958526	12.80649151716044	13.057739088949193	13.311602696895457	13.638657663562617	14.15406723357059	14.905345253714069	15.864118902086378
MCW_CT_ROA_84_R1 - nextera_transposase_sequence	0.08116287334525693	0.08214506556661137	0.08216618797997384	0.08218731039333631	0.08221899401338	0.08221899401338	0.08224011642674245	0.08224011642674245	0.082356289700236	0.08259919745390429	0.08260975866058552	0.08260975866058552	0.08260975866058552	0.08260975866058552	0.08262031986726676	0.08265200348731044	0.08271537072739783	0.08276817676080399	0.08286322762093505	0.08300052330779105	0.08328567588818428	0.08473256120351287	0.08502827499058732	0.08589429393844823	0.08608439565871039	0.08733061804709559	0.08946398179670416	0.09402642308299577	0.10079615656566457	0.11492705110515107	0.13397946795809101	0.15942141485317546	0.20724255870578748	0.2682229660832128	0.3226554253182752	0.396119178992915	0.4906102951698849	0.5850908501401736	0.6969551513077679	0.9078202039052174	1.2898929780120958	1.9405161156093051	2.857609058980643	3.879965549343806	4.84946320026741	5.617685374260121	6.157563698597947	6.475973518830368	6.710875877834297	6.9872098506486955	7.422405494362164	8.109802753623418	9.056382586048752	10.150301812883933	11.236310695914872	12.129809903560341	12.769776783616189	13.188074496639688	13.47011152106195	13.730645928681227	14.07362111565419	14.600435227327333	15.381510389851103	16.383790026313246
MCW_CT_ROA_84_R2 - nextera_transposase_sequence	0.08091996559158864	0.08189159660626184	0.08190215781294308	0.081944402639668	0.08197608625971169	0.08197608625971169	0.08200776987975539	0.08200776987975539	0.082081698326524	0.08231404487351107	0.082356289700236	0.082356289700236	0.082356289700236	0.082356289700236	0.08237741211359845	0.0824302181470046	0.08248302418041076	0.08251470780045445	0.08260975866058552	0.08273649314076029	0.08298996210110983	0.08444740862311964	0.0847114387901504	0.08556689653133008	0.08583092669836084	0.08718276115355836	0.08943229817666047	0.0940686679097207	0.10093345225252057	0.11533893816571907	0.13523625155315747	0.16151253377605912	0.21056933881037512	0.2728698970229543	0.327914906245528	0.4036493193566324	0.5002421156631672	0.5969405240365143	0.7110015561938045	0.9256792044031783	1.3159369136880104	1.9790539587891154	2.9212192068216947	3.9615403097496307	4.950470580966699	5.73053186764907	6.2767363547889525	6.597997700825306	6.834494802038102	7.110765407612412	7.547481865087978	8.235174838136306	9.186464968741468	10.265915342423364	11.343042250635389	12.233721616096968	12.868629678152507	13.29183835228278	13.568901048358182	13.830280352511956	14.17007661627387	14.698168633955442	15.480574508521046	16.496657642115558
